mwe_id,language,canonical_form,token_count,mwe_type,modifier,head,comp_class_provisional,comp_score_gold_0_5,annotation_status,meaning_tr,meaning_origin,meaning_source_name,meaning_source_url,meaning_reuse_status,meaning_license_review_status,neutral_sentence,neutral_sentence_review_status,example_1,example_1_target_surface,example_1_origin,example_1_source_name,example_1_source_url,example_1_source_author,example_1_source_license,example_1_license_review_status,example_1_sense_review_status,example_2,example_2_target_surface,example_2_origin,example_2_source_name,example_2_source_url,example_2_source_author,example_2_source_license,example_2_license_review_status,example_2_sense_review_status,example_3,example_3_target_surface,example_3_origin,example_3_source_name,example_3_source_url,example_3_source_author,example_3_source_license,example_3_license_review_status,example_3_sense_review_status,curation_notes,accessed_at
TR-NC-105,TR,ateş hattı,2,nominal_multiword_expression,ateş,hattı,PC,,provisional_curation_requires_human_rating,Çatışmanın veya doğrudan tehlikenin en yoğun olduğu bölge,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ate%C5%9F%20hatt%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir ateş hattı.,two_word_nominal_template,Yıldızspor galip gelerek ateş hattından uzaklaşmak istiyor.,ateş hattından,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/7804973,soliloquist,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Ekipler ateş hattındaki sivilleri tahliye etti.,ateş hattındaki,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Takım son galibiyetle ateş hattından uzaklaştı.,ateş hattından,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-106,TR,beyin takımı,2,nominal_multiword_expression,beyin,takımı,PC,,provisional_curation_requires_human_rating,Bir kurumun strateji üreten en güçlü uzman grubu,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=beyin%20tak%C4%B1m%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir beyin takımı.,two_word_nominal_template,Kampanyanın beyin takımı yeni stratejiyi hazırladı.,beyin takımı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Şirketin beyin takımında deneyimli mühendisler var.,beyin takımında,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Başkan ekonomi için ayrı bir beyin takımı kurdu.,beyin takımı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-107,TR,cam tavan,2,nominal_multiword_expression,cam,tavan,PC,,provisional_curation_requires_human_rating,Belirli grupların yükselmesini görünmez biçimde engelleyen sınır,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=cam%20tavan,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir cam tavan.,two_word_nominal_template,İnsanın cam tavanları görecek kadar siyaset ve tarih bilinci olmalı.,cam tavanları,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9157505,soliloquist,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Kadın yöneticiler cam tavanı aşmakta hâlâ zorlanıyor.,cam tavanı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Araştırma iş yerindeki cam tavan etkisini inceliyor.,cam tavan,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-108,TR,can yoldaşı,2,nominal_multiword_expression,can,yoldaşı,PC,,provisional_curation_requires_human_rating,Kişinin çok yakın ve güvenilir arkadaşı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=can%20yolda%C5%9F%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir can yoldaşı.,two_word_nominal_template,Köpeği yıllardır onun can yoldaşıydı.,can yoldaşıydı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu uzun yolculukta kendine güvenilir bir can yoldaşı buldu.,can yoldaşı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Eşini yalnız hayat arkadaşı değil, can yoldaşı olarak görüyor.",can yoldaşı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-109,TR,çark dişi,2,nominal_multiword_expression,çark,dişi,PC,,provisional_curation_requires_human_rating,Bir düzenin işleyişinde küçük fakat gerekli parça veya kişi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%A7ark%20di%C5%9Fi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir çark dişi.,two_word_nominal_template,Her çalışan büyük düzenin bir çark dişi gibi görülmemeli.,çark dişi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Sistemin küçük bir çark dişi olmayı reddetti.,çark dişi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Üretim zincirindeki tek bir çark dişi aksayınca işler durdu.,çark dişi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-110,TR,çıkış yolu,2,nominal_multiword_expression,çıkış,yolu,PC,,provisional_curation_requires_human_rating,Zor bir durumdan kurtulmayı sağlayacak çözüm,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%A7%C4%B1k%C4%B1%C5%9F%20yolu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir çıkış yolu.,two_word_nominal_template,Bu sorundan bir çıkış yolu bulmam gerek.,çıkış yolu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/872885,deyta,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Borç krizinden çıkış yolu arıyorlar.,çıkış yolu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Müzakereler soruna barışçı bir çıkış yolu sağlayabilir.,çıkış yolu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-111,TR,deniz kurdu,2,nominal_multiword_expression,deniz,kurdu,PC,,provisional_curation_requires_human_rating,Denizde çok deneyim kazanmış usta denizci,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=deniz%20kurdu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir deniz kurdu.,two_word_nominal_template,O artık deniz kurdu olmuş.,deniz kurdu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4491066,deyta,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Yaşlı deniz kurdu yaklaşan fırtınayı hemen anladı.,deniz kurdu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Mürettebat deneyimli deniz kurdunun sözünü dinledi.,deniz kurdunun,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-112,TR,dikenli yol,2,nominal_multiword_expression,dikenli,yol,PC,,provisional_curation_requires_human_rating,Güçlükler ve risklerle dolu süreç,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=dikenli%20yol,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir dikenli yol.,two_word_nominal_template,Reformcular önlerinde uzun ve dikenli yol bulunduğunu biliyor.,dikenli yol,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Başarıya giden dikenli yol onu yıldırmadı.,dikenli yol,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Diplomasi bu kez oldukça dikenli yol koşullarıyla karşılaştı.,dikenli yol,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-113,TR,ekmek teknesi,2,nominal_multiword_expression,ekmek,teknesi,PC,,provisional_curation_requires_human_rating,"Kişinin geçimini sağladığı iş, araç veya işletme",curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ekmek%20teknesi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir ekmek teknesi.,two_word_nominal_template,Balıkçı teknesini tek ekmek teknesi olarak görüyordu.,ekmek teknesi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Dükkân ailenin ekmek teknesiydi.,ekmek teknesiydi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Sel, çiftçinin ekmek teknesini elinden aldı.",ekmek teknesini,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-114,TR,eşek şakası,2,nominal_multiword_expression,eşek,şakası,PC,,provisional_curation_requires_human_rating,"Kaba, tehlikeli veya incitici şaka",curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=e%C5%9Fek%20%C5%9Fakas%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir eşek şakası.,two_word_nominal_template,Arkadaşına yaptığı eşek şakası yaralanmayla sonuçlandı.,eşek şakası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu tehlikeli hareket eşek şakası sayılmaz.,eşek şakası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Öğretmen eşek şakasına karışan öğrencileri uyardı.,eşek şakasına,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-115,TR,fikir babası,2,nominal_multiword_expression,fikir,babası,PC,,provisional_curation_requires_human_rating,Bir düşünceyi ilk geliştiren veya ortaya atan kişi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=fikir%20babas%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir fikir babası.,two_word_nominal_template,Sami aslında cinayetin arkasındaki fikir babasıydı.,fikir babasıydı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6117766,deyta,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Projenin fikir babası ödülü ekip adına aldı.,fikir babası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu yöntemin fikir babası genç bir araştırmacıydı.,fikir babası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-116,TR,gönül bağı,2,nominal_multiword_expression,gönül,bağı,PC,,provisional_curation_requires_human_rating,İnsanları birbirine bağlayan güçlü duygusal yakınlık,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%B6n%C3%BCl%20ba%C4%9F%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir gönül bağı.,two_word_nominal_template,İki şehir arasında yıllardır güçlü bir gönül bağı var.,gönül bağı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Memleketiyle gönül bağını hiç koparmadı.,gönül bağını,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Öğretmen ile öğrencileri arasında özel bir gönül bağı kurulmuştu.,gönül bağı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-117,TR,gönül yarası,2,nominal_multiword_expression,gönül,yarası,PC,,provisional_curation_requires_human_rating,Aşk veya ayrılık nedeniyle süren duygusal acı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%B6n%C3%BCl%20yaras%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir gönül yarası.,two_word_nominal_template,Eski gönül yarası yıllar sonra yeniden sızladı.,gönül yarası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Şarkılarında gençliğinin gönül yarasını anlatıyor.,gönül yarasını,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu ayrılık onda derin bir gönül yarası bıraktı.,gönül yarası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-118,TR,göz kararı,2,nominal_multiword_expression,göz,kararı,PC,,provisional_curation_requires_human_rating,Bir ölçü aracı kullanmadan bakarak yapılan yaklaşık ölçüm,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%B6z%20karar%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir göz kararı.,two_word_nominal_template,"""Unu ölçüyle mi koyayım?"" ""İstersen göz kararı da koyabilirsin.""",göz kararı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4609510,tornado,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Baharatı göz kararı ekledi.,göz kararı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Usta tahtayı göz kararı iki eşit parçaya ayırdı.,göz kararı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
